,Unnamed: 0,Texto del Tweet,Autor,Fecha del Tweet,Favoritos,Retweets,Texto limpiado,POS tagged,SWN analysis
406,406,"We are Hiring!

Are you a hardware/embedded firmware engineer looking for an interesting new role?

Learn more and apply today: https://t.co/tlAWMEwGRZ

#hiringnow #hiring #jobopportunity #hardware #embedded #firmware #electronics #Engineering https://t.co/HZAUL5K7hx",designjobsbot,Fri Jun 17 03:04:50 +0000 2022,0,7,are Hiring you hardware embedded firmware engineer looking an interesting new role Learn and apply today hiringnow hiring jobopportunity hardware embedded firmware electronics Engineering ,"[('Hiring', 'v'), ('hardware', 'v'), ('embedded', 'v'), ('firmware', 'n'), ('engineer', 'n'), ('looking', 'v'), ('interesting', 'a'), ('new', 'a'), ('role', 'n'), ('Learn', 'n'), ('apply', 'v'), ('today', 'n'), ('hiringnow', 'v'), ('hiring', 'v'), ('jobopportunity', 'n'), ('hardware', 'n'), ('embedded', 'v'), ('firmware', 'a'), ('electronics', 'n'), ('Engineering', 'v')]",Positive
407,407,"We are Hiring!

Are you a hardware/embedded firmware engineer looking for an interesting new role?

Learn more and apply today: https://t.co/tlAWMEwGRZ

#hiringnow #hiring #jobopportunity #hardware #embedded #firmware #electronics #Engineering https://t.co/HZAUL5K7hx",designjobsbot,Fri Jun 17 03:04:50 +0000 2022,0,7,are Hiring you hardware embedded firmware engineer looking an interesting new role Learn and apply today hiringnow hiring jobopportunity hardware embedded firmware electronics Engineering ,"[('Hiring', 'v'), ('hardware', 'v'), ('embedded', 'v'), ('firmware', 'n'), ('engineer', 'n'), ('looking', 'v'), ('interesting', 'a'), ('new', 'a'), ('role', 'n'), ('Learn', 'n'), ('apply', 'v'), ('today', 'n'), ('hiringnow', 'v'), ('hiring', 'v'), ('jobopportunity', 'n'), ('hardware', 'n'), ('embedded', 'v'), ('firmware', 'a'), ('electronics', 'n'), ('Engineering', 'v')]",Positive
408,408,"We are Hiring!

Are you a hardware/embedded firmware engineer looking for an interesting new role?

Learn more and apply today: https://t.co/tlAWMEwGRZ

#hiringnow #hiring #jobopportunity #hardware #embedded #firmware #electronics #Engineering https://t.co/HZAUL5K7hx",designjobsbot,Fri Jun 17 03:04:50 +0000 2022,0,7,are Hiring you hardware embedded firmware engineer looking an interesting new role Learn and apply today hiringnow hiring jobopportunity hardware embedded firmware electronics Engineering ,"[('Hiring', 'v'), ('hardware', 'v'), ('embedded', 'v'), ('firmware', 'n'), ('engineer', 'n'), ('looking', 'v'), ('interesting', 'a'), ('new', 'a'), ('role', 'n'), ('Learn', 'n'), ('apply', 'v'), ('today', 'n'), ('hiringnow', 'v'), ('hiring', 'v'), ('jobopportunity', 'n'), ('hardware', 'n'), ('embedded', 'v'), ('firmware', 'a'), ('electronics', 'n'), ('Engineering', 'v')]",Positive
409,409,"We are Hiring!

Are you a hardware/embedded firmware engineer looking for an interesting new role?

Learn more and apply today: https://t.co/tlAWMEwGRZ

#hiringnow #hiring #jobopportunity #hardware #embedded #firmware #electronics #Engineering https://t.co/HZAUL5K7hx",designjobsbot,Fri Jun 17 03:04:50 +0000 2022,0,7,are Hiring you hardware embedded firmware engineer looking an interesting new role Learn and apply today hiringnow hiring jobopportunity hardware embedded firmware electronics Engineering ,"[('Hiring', 'v'), ('hardware', 'v'), ('embedded', 'v'), ('firmware', 'n'), ('engineer', 'n'), ('looking', 'v'), ('interesting', 'a'), ('new', 'a'), ('role', 'n'), ('Learn', 'n'), ('apply', 'v'), ('today', 'n'), ('hiringnow', 'v'), ('hiring', 'v'), ('jobopportunity', 'n'), ('hardware', 'n'), ('embedded', 'v'), ('firmware', 'a'), ('electronics', 'n'), ('Engineering', 'v')]",Positive
410,410,5 Chinese Stocks Into Speakers https://t.co/Jl60cGOsMu #China #Technology #Stocks #Investment #Speakers #HiFi #Bass #Tweeter #Amplifier #Digital #Streaming #Hardware #Soundbar #OEM #Manufacturing #IoT #Bigdata #Stockmarket #Dividends #5stocksinto https://t.co/drQHa3Epz8,Fabriciosx,Fri Jun 17 02:33:36 +0000 2022,0,2, Chinese Stocks Speakers China Technology Stocks Investment Speakers HiFi Bass Tweeter Amplifier Digital Streaming Hardware Soundbar OEM Manufacturing IoT Bigdata Stockmarket Dividends stocksinto ,"[('Chinese', 'a'), ('Stocks', 'n'), ('Speakers', 'n'), ('China', 'n'), ('Technology', 'n'), ('Stocks', 'n'), ('Investment', 'n'), ('Speakers', 'n'), ('HiFi', 'n'), ('Bass', 'n'), ('Tweeter', 'n'), ('Amplifier', 'n'), ('Digital', 'n'), ('Streaming', 'n'), ('Hardware', 'n'), ('Soundbar', 'n'), ('OEM', 'n'), ('Manufacturing', 'n'), ('IoT', 'n'), ('Bigdata', 'n'), ('Stockmarket', 'n'), ('Dividends', 'n'), ('stocksinto', 'n')]",Neutral
411,411,5 Chinese Stocks Into Speakers https://t.co/Jl60cGOsMu #China #Technology #Stocks #Investment #Speakers #HiFi #Bass #Tweeter #Amplifier #Digital #Streaming #Hardware #Soundbar #OEM #Manufacturing #IoT #Bigdata #Stockmarket #Dividends #5stocksinto https://t.co/drQHa3Epz8,5stocksinto,Fri Jun 17 02:32:14 +0000 2022,0,2, Chinese Stocks Speakers China Technology Stocks Investment Speakers HiFi Bass Tweeter Amplifier Digital Streaming Hardware Soundbar OEM Manufacturing IoT Bigdata Stockmarket Dividends stocksinto ,"[('Chinese', 'a'), ('Stocks', 'n'), ('Speakers', 'n'), ('China', 'n'), ('Technology', 'n'), ('Stocks', 'n'), ('Investment', 'n'), ('Speakers', 'n'), ('HiFi', 'n'), ('Bass', 'n'), ('Tweeter', 'n'), ('Amplifier', 'n'), ('Digital', 'n'), ('Streaming', 'n'), ('Hardware', 'n'), ('Soundbar', 'n'), ('OEM', 'n'), ('Manufacturing', 'n'), ('IoT', 'n'), ('Bigdata', 'n'), ('Stockmarket', 'n'), ('Dividends', 'n'), ('stocksinto', 'n')]",Neutral
412,412,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",cojay_19,Fri Jun 17 01:56:55 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
413,413,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",ruleluck,Fri Jun 17 01:43:06 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
414,414,"We allow you to explore opportunities to scale up or scale down your organization on a flexible basis to suit your business needs.

Connect today: https://t.co/v5eBuxomot

#Zone24x7 #recruiting #hr #opportunities  #outsourcing #Professionals #Global  #Engineers  #hardware #tech https://t.co/z6dQaCHMgC",NishaniMaurice,Fri Jun 17 01:33:00 +0000 2022,0,2,allow explore opportunities scale or scale organization a flexible basis to suit your business needs Connect today Zone x recruiting hr opportunities outsourcing Professionals Global Engineers hardware tech ,"[('allow', 'v'), ('explore', 'n'), ('opportunities', 'n'), ('scale', 'v'), ('scale', 'a'), ('organization', 'n'), ('flexible', 'a'), ('basis', 'n'), ('suit', 'v'), ('business', 'n'), ('needs', 'n'), ('Connect', 'n'), ('today', 'n'), ('Zone', 'n'), ('x', 'n'), ('recruiting', 'v'), ('hr', 'a'), ('opportunities', 'n'), ('outsourcing', 'v'), ('Professionals', 'n'), ('Global', 'n'), ('Engineers', 'n'), ('hardware', 'n'), ('tech', 'n')]",Positive
415,415,PCB Fabricate + Components sourcing + Assembly  #PCB  #PCBassembly #PCBA #hdiPCB #multilayerPCB #blindvia #RigidFlexPCB #Longtengpcba #telecommunications #iot #fpga #robotics #AI #embedded #hardware #module #electronics #robot #automation #wearable #microwave #Microelectronics https://t.co/UmptxCOKF1,embedded_guys,Fri Jun 17 01:31:37 +0000 2022,0,2,PCB Fabricate Components sourcing Assembly PCB PCBassembly PCBA hdiPCB multilayerPCB blindvia RigidFlexPCB Longtengpcba telecommunications iot fpga robotics AI embedded hardware module electronics robot automation wearable microwave Microelectronics ,"[('PCB', 'n'), ('Fabricate', 'n'), ('Components', 'n'), ('sourcing', 'v'), ('Assembly', 'r'), ('PCB', 'n'), ('PCBassembly', 'n'), ('PCBA', 'n'), ('hdiPCB', 'n'), ('multilayerPCB', 'n'), ('blindvia', 'n'), ('RigidFlexPCB', 'n'), ('Longtengpcba', 'n'), ('telecommunications', 'n'), ('iot', 'v'), ('fpga', 'a'), ('robotics', 'n'), ('AI', 'n'), ('embedded', 'v'), ('hardware', 'n'), ('module', 'n'), ('electronics', 'n'), ('robot', 'v'), ('automation', 'n'), ('wearable', 'a'), ('microwave', 'n'), ('Microelectronics', 'n')]",Positive
416,416,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",Phaegra,Fri Jun 17 01:24:42 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
417,417,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",Alonditey,Fri Jun 17 00:46:25 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
418,418,5 Taiwanese Stocks Into Capacitors https://t.co/FJbYXQb4q6 #Taiwan #Technology #Stocks #Investment #Capacitors #Diodes #Circuits #Motherboards #PCB #IC #CPU #Hardware #Laptops #Gaming #PC #OEM #Smartphone #Stockmarket #Dividends #BigData #IoT,RockstarGamesUp,Fri Jun 17 00:36:22 +0000 2022,0,21, Taiwanese Stocks Capacitors Taiwan Technology Stocks Investment Capacitors Diodes Circuits Motherboards PCB IC CPU Hardware Laptops Gaming PC OEM Smartphone Stockmarket Dividends BigData IoT,"[('Taiwanese', 'a'), ('Stocks', 'n'), ('Capacitors', 'n'), ('Taiwan', 'n'), ('Technology', 'n'), ('Stocks', 'n'), ('Investment', 'n'), ('Capacitors', 'n'), ('Diodes', 'n'), ('Circuits', 'n'), ('Motherboards', 'n'), ('PCB', 'n'), ('IC', 'n'), ('CPU', 'n'), ('Hardware', 'n'), ('Laptops', 'n'), ('Gaming', 'n'), ('PC', 'n'), ('OEM', 'n'), ('Smartphone', 'n'), ('Stockmarket', 'n'), ('Dividends', 'n'), ('BigData', 'n'), ('IoT', 'n')]",Neutral
419,419,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",tokoji,Fri Jun 17 00:19:51 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
420,420,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",TSastron,Fri Jun 17 00:16:40 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
421,421,"Breaking Secure Boot on Google Nest Hub (2nd Gen) to run Ubuntu
via @projectgus
https://t.co/QSRsGKl969 #hardware #security
https://t.co/4VVQmtJcI9",chouaibhm,Thu Jun 16 23:42:30 +0000 2022,0,1,Breaking Secure Boot Google Nest Hub nd Gen run Ubuntu via hardware security ,"[('Breaking', 'v'), ('Secure', 'n'), ('Boot', 'n'), ('Google', 'n'), ('Nest', 'n'), ('Hub', 'n'), ('nd', None), ('Gen', 'n'), ('run', 'v'), ('Ubuntu', 'n'), ('via', None), ('hardware', 'n'), ('security', 'n')]",Positive
422,422,"The number of projects of our wonderful community has grown to 72 on @Hacksterio  💙
Hexabitz grows with your creativity 💡😀🛠️
Together we make #hardware much easier! https://t.co/ORnZJLJCtD
#coding #automation #DIY #edtech #robotics #STEM #Android #programming #Software https://t.co/Ni8VR1GSUe",Aula_J2018,Thu Jun 16 23:27:12 +0000 2022,0,12,number projects our wonderful community grown on Hexabitz grows your creativity Together make hardware much easier coding automation DIY edtech robotics STEM Android programming Software ,"[('number', 'n'), ('projects', 'n'), ('wonderful', 'a'), ('community', 'n'), ('grown', 'v'), ('Hexabitz', 'n'), ('grows', 'v'), ('creativity', 'n'), ('Together', 'r'), ('make', 'v'), ('hardware', 'n'), ('much', 'r'), ('easier', 'a'), ('coding', 'v'), ('automation', 'n'), ('DIY', 'n'), ('edtech', 'n'), ('robotics', 'n'), ('STEM', 'n'), ('Android', 'n'), ('programming', 'n'), ('Software', 'n')]",Positive
423,423,"The Chenbro RM238 is the ideal match for @Tyan’s S8036 motherboard. With this pairing you can employ NVMe and CRPS 1+1 for a solution that will power your organization for years to come.
RM238: https://t.co/GAqvybuAcl
S8036: https://t.co/NLYxz0VTmb

#technology #hardware #servers https://t.co/mUJrJGXPOP",tyan,Thu Jun 16 23:26:47 +0000 2022,0,1,Chenbro RM the ideal match s motherboard this pairing can employ NVMe CRPS a solution will power organization years come RM technology hardware servers ,"[('Chenbro', 'n'), ('RM', 'n'), ('ideal', 'a'), ('match', 'n'), ('motherboard', 'n'), ('pairing', 'n'), ('employ', 'v'), ('NVMe', 'n'), ('CRPS', 'n'), ('solution', 'n'), ('power', 'n'), ('organization', 'n'), ('years', 'n'), ('come', 'v'), ('RM', 'n'), ('technology', 'n'), ('hardware', 'n'), ('servers', 'n')]",Positive
424,424,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",xavalav,Thu Jun 16 22:51:34 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
